Female,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Insurance Payout
1,1,1,0,0,1,0,1,3,21,225000,34.56607596,3.452500736,Working,Secondary / secondary special,Married,Municipal apartment,Drivers,0
0,0,1,0,0,0,0,1,3,34,211500,34.06503898,6.379323326,Working,Higher education,Married,House / apartment,Core staff,0
0,1,0,1,1,0,0,0,2,45,450000,54.16401432,15.11598459,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,2,35,112500,63.94381815,0,Pensioner,Lower secondary,Married,House / apartment,Other,6109.804324
0,0,0,0,1,0,0,0,2,53,270000,31.35177314,6.039822857,State servant,Higher education,Married,House / apartment,Accountants,0
1,1,0,0,0,0,0,0,2,48,202500,52.34878197,10.02347755,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,0,0,1,1,0,0,0,2,28,180000,36.91793808,6.617521236,Working,Higher education,Married,With parents,High skill tech staff,0
1,1,1,0,0,0,0,0,2,36,360000,42.01044512,0.8597028,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,1,0,1,12,225000,62.90615139,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1460.877352
0,1,1,0,0,0,0,2,3,23,180000,28.5645838,8.265741254,Working,Higher education,Single / not married,Municipal apartment,Laborers,0
0,0,1,0,0,1,0,0,1,60,112500,39.20956625,4.794075169,Commercial associate,Higher education,Single / not married,House / apartment,High skill tech staff,2249.268082
0,1,1,0,0,0,0,0,2,20,405000,54.03533269,0.533891866,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,0
0,0,1,0,0,0,0,0,2,35,135000,49.81621799,31.63651547,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,2579.11326
1,1,0,1,1,0,0,2,4,34,135000,38.43473856,17.95519415,State servant,Secondary / secondary special,Married,House / apartment,Core staff,1172.377556
0,0,0,0,0,0,0,3,5,22,135000,36.93710343,1.511324668,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,1301.63236
1,1,1,0,0,0,0,0,2,8,112500,44.48277514,0.840537451,Working,Secondary / secondary special,Married,House / apartment,Laborers,2637.376758
0,0,0,0,0,0,0,0,2,53,202500,54.10104246,5.746866808,Working,Secondary / secondary special,Married,Office apartment,Cleaning staff,343.7915863
0,0,1,0,0,1,0,0,1,27,180000,49.13174124,4.607897493,Commercial associate,Higher education,Single / not married,House / apartment,HR staff,1071.601602
0,0,0,0,0,0,0,1,3,2,225000,28.76992683,4.465526328,Working,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,0,1,3,2,117000,28.14020822,4.432671444,Working,Secondary / secondary special,Civil marriage,Office apartment,Other,1732.476951
1,1,1,0,0,0,0,1,3,38,247500,32.83298083,9.798969178,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,1,3,11,67500,34.97402411,1.415497923,Working,Higher education,Married,House / apartment,High skill tech staff,3600.220834
0,0,1,0,1,0,1,0,2,26,180000,56.57063458,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,2013.115349
0,1,1,0,0,0,0,1,2,4,157500,29.21620567,3.466190271,Working,Secondary / secondary special,Single / not married,House / apartment,Private service staff,264.4426706
1,0,1,1,1,0,0,1,3,32,135000,51.25088126,4.032937021,Working,Secondary / secondary special,Married,House / apartment,Laborers,2296.253166
1,0,0,0,0,0,0,0,2,43,135000,41.35334743,4.651704005,Working,Secondary / secondary special,Civil marriage,With parents,Laborers,2086.152808
1,1,1,1,1,0,0,2,4,37,135000,38.75781159,6.00970588,Working,Secondary / secondary special,Married,House / apartment,Other,1498.959904
1,0,0,1,1,0,0,1,2,9,270000,38.74685996,2.261511188,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers,0
1,1,1,0,0,0,0,0,2,56,315000,35.17115341,0.449016749,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,1,1,1,0,0,2,39,202500,52.88814965,18.04280718,Working,Secondary / secondary special,Married,House / apartment,Laborers,208.0340811
1,1,1,0,0,0,0,0,2,18,450000,50.27344846,5.861858902,Commercial associate,Higher education,Married,House / apartment,Medicine staff,0
1,1,0,1,0,0,0,0,2,23,157500,40.86599999,8.876294517,State servant,Secondary / secondary special,Married,House / apartment,Other,514.8956476
0,0,1,0,0,0,1,0,2,2,54000,66.71458004,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,8819.656642
0,0,1,0,0,0,0,0,2,10,67500,54.1174699,15.78129599,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,5865.230376
0,0,1,0,0,0,0,1,2,56,202500,38.21023019,14.86409714,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,1,1,1,0,0,0,1,20,247500,37.75026181,10.46428058,Commercial associate,Higher education,Single / not married,House / apartment,Laborers,0
0,0,1,0,1,0,0,0,2,47,585000,51.63145034,5.503193084,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,2,112500,22.85330979,4.375175397,Working,Incomplete higher,Single / not married,Rented apartment,Laborers,1905.097602
0,0,0,0,0,0,1,0,2,19,180000,60.60083369,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3106.706143
0,0,1,0,1,0,0,0,2,48,180000,28.57827334,6.198621464,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,1,0,1,0,2,39,225000,60.81439044,0,Pensioner,Higher education,Married,House / apartment,Other,755.7328623
1,1,0,1,1,0,0,0,2,42,459000,43.75175397,0.325810934,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,0,0,2,4,2,450000,32.49895617,0.605077449,Working,Higher education,Married,House / apartment,Core staff,0
0,0,0,1,0,0,0,0,2,51,63000,43.59021746,22.0757442,Working,Secondary / secondary special,Married,House / apartment,Laborers,4700.620898
0,0,1,0,0,0,0,0,2,24,225000,57.89030576,4.632538656,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,0,1,0,0,0,0,2,39,126000,45.74495027,15.77034436,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,2983.711336
0,0,1,0,0,0,1,0,1,16,90000,55.14418503,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,5741.957443
0,0,0,0,0,0,0,0,1,31,90000,46.62381842,5.464862386,Working,Higher education,Separated,House / apartment,Sales staff,4003.663976
0,0,0,0,0,0,1,0,2,40,94500,61.56183905,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6265.663008
0,0,0,1,0,0,0,2,4,8,166500,35.70230737,4.347796327,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
0,0,1,0,1,0,1,0,1,22,126000,53.63833617,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,3894.170621
0,0,1,0,0,0,0,0,2,3,180000,54.16401432,10.92972477,State servant,Secondary / secondary special,Married,House / apartment,Managers,1203.173539
1,1,1,1,1,1,0,0,2,54,83250,56.37898109,17.05716065,Working,Secondary / secondary special,Married,House / apartment,Other,5157.139367
0,0,1,0,0,0,0,0,2,7,360000,48.726531,9.741473131,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,1,44,99000,26.71923448,6.598355887,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,2564.513487
1,0,1,1,1,0,0,2,4,1,67500,32.36753664,4.766696099,Working,Secondary / secondary special,Married,House / apartment,Managers,3250.532511
1,0,1,1,1,0,0,0,1,44,108000,36.52915529,5.347132385,Commercial associate,Higher education,Single / not married,House / apartment,Laborers,2010.863942
1,1,1,0,0,0,0,1,3,46,270000,33.76934502,0.955529545,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,1,0,0,0,1,39,247500,47.13033122,14.19330992,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
0,0,0,1,1,0,0,0,1,6,112500,35.01235481,1.453828621,Working,Higher education,Single / not married,Co-op apartment,Core staff,2015.235663
0,0,1,0,0,0,0,0,2,36,135000,54.25710316,8.517628699,Working,Secondary / secondary special,Married,House / apartment,Laborers,3080.722321
0,0,0,0,0,0,0,0,2,39,306000,29.31477032,3.707126087,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,0,1,1,1,0,0,2,4,58,144000,38.69210182,7.679829155,Working,Secondary / secondary special,Married,House / apartment,Private service staff,1063.443267
1,1,0,0,0,0,0,1,3,21,225000,39.26706229,0.34771419,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,1,1,0,1,1,0,1,3,3,157500,31.40379337,2.581846308,Working,Secondary / secondary special,Married,House / apartment,Sales staff,125.2422202
0,0,0,0,1,0,0,0,2,41,135000,27.06968658,6.773581935,Working,Higher education,Married,House / apartment,Sales staff,512.9543526
1,1,1,0,0,0,0,0,2,36,180000,44.35135561,10.26167546,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
1,0,1,0,0,0,0,2,4,22,135000,36.55927226,1.552393273,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,771.3871989
1,1,0,0,0,0,0,0,2,16,202500,56.07507341,11.18161222,Working,Secondary / secondary special,Married,House / apartment,Drivers,404.9590243
0,0,1,1,0,0,0,2,4,41,90000,34.83712876,7.214384963,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,2908.448018
0,0,1,0,1,0,0,0,1,50,135000,43.56010048,1.092424896,Commercial associate,Higher education,Separated,House / apartment,Laborers,2160.75569
0,0,0,0,0,0,1,0,2,11,49500,57.92589855,0,Pensioner,Higher education,Married,Municipal apartment,Other,7245.51622
1,1,1,1,0,0,0,0,2,40,90000,30.59884871,8.430015675,Working,Secondary / secondary special,Married,With parents,Other,2471.416652
0,0,0,1,0,0,0,0,2,8,67500,48.59511147,2.765286077,Working,Secondary / secondary special,Married,House / apartment,Other,5041.027256
0,0,0,0,1,0,1,0,2,8,135000,63.12518395,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,5021.836719
0,0,1,0,0,0,0,3,4,48,112500,34.47846294,7.767442179,Working,Secondary / secondary special,Separated,House / apartment,Other,2064.421927
0,0,1,0,1,0,0,0,2,38,157500,33.09034409,11.43076175,Working,Higher education,Married,House / apartment,Managers,0
1,1,1,0,0,0,0,1,3,16,135000,51.00994545,17.41035066,Working,Higher education,Married,House / apartment,Managers,2431.506236
0,0,1,0,0,0,0,0,2,43,103500,36.93436552,3.102048639,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,2387.034165
0,0,1,0,0,0,0,0,1,49,99000,59.3523481,3.392266782,Commercial associate,Secondary / secondary special,Widow,House / apartment,Security staff,5692.235949
1,0,1,0,0,0,0,0,2,57,180000,46.74976214,8.054922415,Working,Secondary / secondary special,Married,House / apartment,Laborers,88.95323569
0,1,1,0,0,0,0,2,4,18,135000,33.76934502,1.259437223,Working,Higher education,Married,House / apartment,Accountants,746.0130468
1,0,1,0,0,0,1,0,2,20,261000,64.80078304,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,0,1,1,0,0,0,2,34,31500,48.63070426,21.17497279,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff,6548.250897
1,0,0,1,0,0,0,0,1,15,117000,40.21711603,10.02347755,Working,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers,2225.7236
1,1,0,0,0,0,0,1,3,12,180000,31.48045477,12.29594037,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,11,202500,41.28216185,2.214966769,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,1,0,0,0,0,0,0,2,14,90000,62.33119092,0.621504891,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,5685.47454
0,1,1,1,0,0,0,0,2,52,180000,32.86857362,5.875548437,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
0,0,0,0,1,0,0,0,2,58,67500,50.89769126,9.259601498,Working,Secondary / secondary special,Married,House / apartment,Laborers,5382.733339
0,0,1,0,0,0,0,0,2,26,292500,51.37408708,25.34754307,Working,Higher education,Married,House / apartment,High skill tech staff,0
0,1,1,0,1,0,0,0,2,54,180000,46.65119749,8.175390323,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,381.0924624
0,1,1,0,0,1,0,1,3,13,157500,39.62846602,6.184931929,Commercial associate,Higher education,Married,House / apartment,Core staff,418.6394681
1,0,1,0,0,1,0,0,2,2,270000,38.91387229,1.607151413,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,1,3,55,202500,27.01219053,1.338836526,Working,Incomplete higher,Married,Rented apartment,Laborers,0
0,0,1,0,0,0,1,0,1,7,49500,65.23063444,0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other,8818.741683
0,1,1,0,0,0,0,1,2,41,180000,31.06976872,3.931634462,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Private service staff,0
1,0,0,1,1,0,0,1,3,6,180000,39.42859881,2.68041096,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
1,1,0,0,0,0,0,0,2,2,247500,47.79016681,3.616775156,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,17,157500,36.65783692,2.622914913,Working,Secondary / secondary special,Married,House / apartment,Laborers,711.8152173
0,0,0,0,0,0,0,0,2,34,112500,58.01077366,15.92914297,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,4467.181051
0,1,1,0,0,0,0,1,3,7,135000,37.70097949,11.96191571,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1258.370913
1,1,0,0,0,0,0,0,1,49,225000,51.0701794,24.34546911,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,0
1,1,1,0,0,1,0,3,5,43,256500,35.82277528,4.273872838,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,0,0,2,41,180000,51.62597452,19.52127696,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1340.57846
0,1,1,0,1,0,0,3,5,34,180000,31.11083732,1.974030952,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
1,1,0,0,1,0,0,0,2,48,135000,37.51480181,4.002820044,Working,Secondary / secondary special,Married,House / apartment,Drivers,983.2283452
0,1,1,0,0,0,0,2,4,5,225000,38.6044888,9.919437086,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
1,1,0,1,0,0,0,1,3,31,450000,53.14277501,15.18169435,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,3,225000,30.05400522,0.553057215,State servant,Higher education,Married,House / apartment,Core staff,0
0,0,0,0,0,0,0,2,4,12,67500,25.12029679,3.830331903,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,3514.818151
1,1,1,0,1,0,0,0,2,37,135000,39.75714765,11.91263339,Working,Secondary / secondary special,Married,House / apartment,Laborers,1083.82247
0,0,1,0,0,0,1,0,2,29,247500,57.98065669,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,0,0,0,0,1,0,2,55,315000,41.92283209,0,Pensioner,Higher education,Married,House / apartment,Other,0
0,0,1,0,1,0,0,0,1,20,270000,63.98214885,9.410186383,Working,Higher education,Single / not married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,12,180000,48.77855124,3.518210504,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,676.4318766
0,0,1,0,0,0,0,1,3,6,135000,27.50227589,1.552393273,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,901.2638313
1,0,1,1,0,0,0,0,2,48,180000,35.85289226,1.366215596,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,0,2,9,225000,30.30041685,1.347050247,Working,Higher education,Civil marriage,House / apartment,Sales staff,0
1,0,1,0,0,0,0,0,2,16,135000,54.1558006,19.43092603,Working,Higher education,Married,House / apartment,Laborers,2574.953741
1,1,0,0,0,0,0,1,3,53,292500,25.53919656,2.737907007,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,0,0,1,3,60,180000,29.11490311,1.420973737,Commercial associate,Higher education,Married,House / apartment,Core staff,0
0,1,1,0,0,0,0,0,2,59,360000,45.11249375,8.2055073,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Accountants,0
0,0,1,0,0,0,1,0,1,39,144000,60.07515555,0,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,Other,4702.566224
0,0,0,0,0,0,0,0,1,21,112500,29.23537102,4.178046093,State servant,Secondary / secondary special,Single / not married,With parents,Security staff,2016.163674
1,0,1,0,0,0,0,0,2,27,360000,49.56706845,3.605823528,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,0,1,0,1,53,135000,59.65899368,0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,5015.000641
0,0,0,0,0,0,0,1,3,6,81000,32.05267733,6.343730535,State servant,Higher education,Married,With parents,Core staff,2757.467606
0,0,1,1,0,0,0,0,2,31,90000,54.48161153,8.621669165,Working,Secondary / secondary special,Married,House / apartment,Other,4809.46072
0,1,1,0,0,0,0,0,1,38,180000,52.70744779,3.967227253,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1210.044302
0,0,1,0,0,0,0,0,2,8,157500,52.47198779,21.09283558,State servant,Secondary / secondary special,Married,House / apartment,Other,2290.285608
1,0,1,0,0,0,0,0,1,17,180000,49.18649938,0.596863728,Working,Secondary / secondary special,Separated,House / apartment,Laborers,430.6615462
1,0,1,0,0,0,0,0,2,46,135000,55.3659555,0.596863728,Working,Higher education,Married,House / apartment,Laborers,2801.243914
0,0,1,1,0,1,0,0,2,9,135000,24.53438469,2.527088167,Commercial associate,Higher education,Married,House / apartment,Core staff,449.9244092
0,0,1,0,0,0,0,0,2,32,90000,54.96074526,0.605077449,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,5210.585219
0,0,0,0,0,0,0,2,4,43,130500,42.26233256,9.516964756,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1907.8617
1,0,0,0,0,0,0,1,3,43,162000,30.24018289,2.57089468,Working,Higher education,Married,Municipal apartment,Other,0
0,1,0,0,0,0,0,1,3,4,306000,25.48991424,4.594207958,Working,Higher education,Married,House / apartment,Other,0
1,1,0,0,1,1,0,0,2,4,135000,47.69981588,5.555213317,Commercial associate,Higher education,Married,House / apartment,Laborers,1670.791382
0,1,1,0,0,0,0,0,1,21,162000,49.47671752,7.726373574,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1650.605347
1,0,0,1,0,0,0,0,2,51,180000,39.25884857,0.865178614,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,8,225000,58.1421932,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,621.1923432
0,0,1,0,0,1,0,1,2,9,252000,43.74627816,6.54085984,State servant,Higher education,Single / not married,House / apartment,Core staff,0
0,0,1,0,0,0,0,1,3,23,135000,31.72139058,4.794075169,Working,Secondary / secondary special,Married,House / apartment,Core staff,983.0508115
0,1,1,0,1,1,0,1,3,8,630000,51.7710836,17.93055299,Working,Higher education,Married,House / apartment,Sales staff,0
1,1,1,1,0,0,0,2,4,27,112500,27.47215891,5.037748893,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1426.748563
0,0,1,0,0,0,0,1,3,37,121500,28.35650287,3.178710035,Commercial associate,Higher education,Married,House / apartment,Sales staff,1039.986759
1,1,1,0,1,0,0,1,3,14,360000,45.23296166,3.720815622,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,0,1,2,157500,42.6675428,4.410768188,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,927.5398868
1,0,1,0,0,0,0,0,2,36,360000,52.92374245,2.127353744,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,1,1,0,0,1,3,31,135000,31.55164035,5.180120057,Working,Higher education,Married,House / apartment,Sales staff,839.9984702
0,1,1,0,1,0,0,0,2,33,162000,49.96954078,8.265741254,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Managers,1622.570761
0,0,1,0,0,0,1,0,2,42,155250,60.35442206,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,3569.46866
0,0,0,0,1,0,0,1,2,31,189000,49.80800427,1.483945598,Commercial associate,Higher education,Widow,House / apartment,Managers,353.3648607
0,0,1,0,0,0,0,0,1,30,90000,54.65409967,3.255371431,Working,Secondary / secondary special,Single / not married,House / apartment,Other,5091.763369
0,0,1,0,0,0,0,0,2,16,90000,55.66712527,3.030863057,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,5085.951185
0,1,1,1,0,0,0,0,2,60,256500,30.69193755,4.72015168,Commercial associate,Higher education,Married,House / apartment,Accountants,0
0,0,0,0,0,0,0,0,2,0,135000,33.61602223,2.379241189,Working,Secondary / secondary special,Married,With parents,Other,1138.982366
1,1,1,0,0,0,1,2,4,7,157500,46.42668912,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1321.436998
1,1,1,0,0,1,0,0,1,37,256500,26.79042006,3.682484924,Working,Higher education,Single / not married,House / apartment,High skill tech staff,0
1,1,0,0,0,0,0,1,3,16,180000,40.40876952,2.713265844,State servant,Secondary / secondary special,Married,House / apartment,Drivers,0
0,1,1,1,0,0,0,1,3,41,90000,40.43888649,0.599601635,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,3348.720641
0,1,1,0,0,0,0,0,2,53,225000,47.57661006,15.09134342,Working,Higher education,Married,House / apartment,High skill tech staff,0
0,1,1,1,1,0,0,0,2,3,139500,40.97277836,6.028871229,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1424.657555
0,0,1,0,1,0,1,0,1,19,135000,63.47289814,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5283.994876
0,0,0,0,0,0,0,0,2,59,198000,51.50824452,26.6891175,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,416.4939976
1,1,0,1,1,0,0,0,2,57,139500,50.19404916,22.29477676,Working,Secondary / secondary special,Married,House / apartment,Drivers,1994.252259
0,0,0,1,0,0,0,0,2,50,175500,51.65882941,30.09781173,Working,Secondary / secondary special,Married,House / apartment,Other,1386.464676
0,0,0,0,1,0,1,0,1,42,180000,58.01898739,0,Pensioner,Higher education,Single / not married,House / apartment,Other,2282.00206
0,1,1,0,0,0,0,0,1,22,270000,46.46501982,1.026715128,Working,Secondary / secondary special,Separated,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,48,135000,47.65053355,12.92292107,Working,Secondary / secondary special,Married,House / apartment,Laborers,1901.494031
0,0,1,0,0,0,0,0,2,11,157500,27.0395696,4.301251908,Working,Higher education,Married,House / apartment,Core staff,0
1,0,1,0,1,0,0,0,2,3,157500,57.13190551,3.466190271,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,2257.584007
0,0,1,0,0,0,0,4,6,41,261000,34.15538991,4.347796327,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,1,0,0,0,0,0,0,2,23,315000,46.74702424,2.184849792,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
1,1,0,0,0,0,0,0,2,31,157500,56.47480783,0.487347447,Working,Secondary / secondary special,Married,House / apartment,Drivers,2204.618101
0,1,0,0,0,0,0,0,2,42,675000,45.66281306,19.69102719,Working,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,0,1,0,0,0,0,2,38,112500,48.40345798,7.096654962,Working,Secondary / secondary special,Married,House / apartment,Sales staff,2866.390147
0,0,1,0,1,0,0,1,3,12,157500,42.34446977,6.212310999,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers,1468.00995
0,0,1,1,0,0,0,0,1,23,112500,52.18724546,26.81506123,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,3729.31471
1,1,1,0,0,0,0,0,2,46,247500,57.01965133,7.364969849,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,0,1,1,0,2,28,112500,59.11415019,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,5529.635701
1,0,1,0,0,1,0,0,1,20,157500,32.29908896,8.26026544,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,1,1,0,0,0,0,2,4,41,139500,32.13207663,3.206089105,Working,Secondary / secondary special,Married,House / apartment,Other,802.0966922
0,0,0,1,1,0,0,0,2,29,67500,54.08461502,6.042560764,Working,Secondary / secondary special,Married,House / apartment,Laborers,5856.662969
0,0,1,0,0,0,1,0,1,48,135000,59.90814322,0,Pensioner,Higher education,Single / not married,House / apartment,Other,4220.657521
0,0,0,0,1,0,0,0,2,23,166500,44.94548143,12.84625968,State servant,Secondary / secondary special,Married,House / apartment,Managers,734.4350886
0,1,1,0,0,0,0,0,2,17,157500,43.36844699,5.021321451,Working,Secondary / secondary special,Married,House / apartment,Sales staff,742.1697114
0,1,1,0,0,0,1,0,1,47,202500,64.99517444,0,Pensioner,Higher education,Widow,House / apartment,Other,2437.955327
0,0,1,0,1,0,0,0,2,18,180000,41.43274674,13.38288945,Commercial associate,Secondary / secondary special,Married,House / apartment,Secretaries,0
1,1,1,1,0,1,0,0,2,14,247500,55.06478572,2.395668631,State servant,Secondary / secondary special,Married,Municipal apartment,High skill tech staff,0
0,0,1,0,0,0,0,0,2,19,72000,54.01342943,0.758400241,Working,Secondary / secondary special,Married,House / apartment,Sales staff,5430.632539
1,1,1,0,0,0,0,1,3,46,180000,42.56624024,18.19339206,Commercial associate,Incomplete higher,Civil marriage,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,27,315000,57.81912017,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,17,108000,38.40735949,8.972121262,State servant,Secondary / secondary special,Married,House / apartment,Core staff,2469.410243
1,1,0,0,0,0,0,0,2,51,360000,27.33252565,5.264995174,State servant,Higher education,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,21,630000,58.43514925,12.67924735,State servant,Higher education,Married,House / apartment,Managers,0
0,1,1,0,0,0,1,0,1,53,135000,62.94722,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,4985.615379
1,0,1,0,0,0,0,2,4,17,337500,26.64531099,0.366879539,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
0,1,0,1,1,0,0,0,2,53,144000,53.11813384,13.88392643,Working,Higher education,Married,House / apartment,Managers,2429.663363
0,0,1,0,0,0,0,0,2,9,99000,41.75308186,1.415497923,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,3390.341247
0,0,1,0,1,1,0,1,2,17,90000,36.14037249,2.784451426,Working,Secondary / secondary special,Separated,With parents,Sales staff,3218.494162
0,0,1,0,0,0,1,0,1,43,112500,56.2256583,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,5427.157931
0,0,1,0,0,0,0,0,2,29,135000,54.5473213,2.639342355,Working,Secondary / secondary special,Married,House / apartment,Sales staff,3198.826097
0,1,0,0,0,0,0,1,2,43,225000,39.39574392,2.538039795,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,45,225000,50.75258219,0.96921908,Working,Higher education,Married,House / apartment,Sales staff,0
1,1,0,0,0,0,1,0,2,34,292500,51.67799476,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,1,1,0,2,10,85500,56.96489319,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,6482.674111
